Division,Line,Station Name,Station Latitude,Station Longitude
IND,Fulton,Hoyt & Schermerhorn,40.688484,-73.985001
IND,Fulton,Hoyt & Schermerhorn,40.688484,-73.985001
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Jay St - Borough Hall,40.692338,-73.987342
IND,Fulton,Kingston-Throop,40.679921,-73.940858
IND,Fulton,Kingston-Throop,40.679921,-73.940858
IND,Fulton,Kingston-Throop,40.679921,-73.940858
IND,Fulton,Kingston-Throop,40.679921,-73.940858
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Lafayette Av,40.686113,-73.973946
IND,Fulton,Liberty Av,40.674542,-73.896548
IND,Fulton,Liberty Av,40.674542,-73.896548
IND,Fulton,Liberty Av,40.674542,-73.896548
IND,Fulton,Liberty Av,40.674542,-73.896548
IND,Fulton,Nostrand Av,40.680438,-73.950426
IND,Fulton,Nostrand Av,40.680438,-73.950426
IND,Fulton,Nostrand Av,40.680438,-73.950426
IND,Fulton,Nostrand Av,40.680438,-73.950426
IND,Fulton,Ralph Av,40.678822,-73.920786
IND,Fulton,Ralph Av,40.678822,-73.920786
IND,Fulton,Ralph Av,40.678822,-73.920786
IND,Fulton,Rockaway Av,40.67834,-73.911946
IND,Fulton,Rockaway Av,40.67834,-73.911946
IND,Fulton,Rockaway Av,40.67834,-73.911946
IND,Fulton,Rockaway Av,40.67834,-73.911946
IND,Fulton,Rockaway Av,40.67834,-73.911946
IND,Fulton,Rockaway Av,40.67834,-73.911946
IND,Fulton,Shepherd Av,40.67413,-73.88075
IND,Fulton,Shepherd Av,40.67413,-73.88075
IND,Fulton,Shepherd Av,40.67413,-73.88075
IND,Fulton,Shepherd Av,40.67413,-73.88075
IND,Fulton,Utica Av,40.679364,-73.930729
IND,Fulton,Utica Av,40.679364,-73.930729
IND,Fulton,Utica Av,40.679364,-73.930729
IND,Fulton,Utica Av,40.679364,-73.930729
IND,Fulton,Van Siclen Av,40.67271,-73.890358
IND,Fulton,Van Siclen Av,40.67271,-73.890358
IND,Fulton,Van Siclen Av,40.67271,-73.890358
IND,Fulton,Van Siclen Av,40.67271,-73.890358
IRT,Jerome,138th St,40.813224,-73.929849
IRT,Jerome,138th St,40.813224,-73.929849
IRT,Jerome,138th St,40.813224,-73.929849
IRT,Jerome,149th St-Grand Concourse,40.818375,-73.927351
IRT,Jerome,149th St-Grand Concourse,40.818375,-73.927351
IRT,Jerome,149th St-Grand Concourse,40.818375,-73.927351
IRT,Jerome,149th St-Grand Concourse,40.818375,-73.927351
IRT,Jerome,167th St,40.835537,-73.9214
IRT,Jerome,167th St,40.835537,-73.9214
IRT,Jerome,167th St,40.835537,-73.9214
IRT,Jerome,167th St,40.835537,-73.9214
IRT,Jerome,170th St,40.840075,-73.917791
IRT,Jerome,170th St,40.840075,-73.917791
IRT,Jerome,170th St,40.840075,-73.917791
IRT,Jerome,176th St,40.84848,-73.911794
IRT,Jerome,176th St,40.84848,-73.911794
IRT,Jerome,183rd St,40.858407,-73.903879
IRT,Jerome,183rd St,40.858407,-73.903879
IRT,Jerome,183rd St,40.858407,-73.903879
IRT,Jerome,Bedford Park Blvd-Lehman College,40.873412,-73.890064
IRT,Jerome,Burnside Av,40.853453,-73.907684
IRT,Jerome,Burnside Av,40.853453,-73.907684
IRT,Jerome,Burnside Av,40.853453,-73.907684
IRT,Jerome,Burnside Av,40.853453,-73.907684
IRT,Jerome,Fordham Rd,40.862803,-73.901034
IRT,Jerome,Fordham Rd,40.862803,-73.901034
IRT,Jerome,Fordham Rd,40.862803,-73.901034
IRT,Jerome,Fordham Rd,40.862803,-73.901034
IRT,Jerome,Kingsbridge Rd,40.86776,-73.897174
IRT,Jerome,Kingsbridge Rd,40.86776,-73.897174
IRT,Jerome,Kingsbridge Rd,40.86776,-73.897174
IRT,Jerome,Mosholu Parkway,40.87975,-73.884655
IRT,Jerome,Mosholu Parkway,40.87975,-73.884655
IRT,Jerome,Mosholu Parkway,40.87975,-73.884655
IRT,Jerome,Mosholu Parkway,40.87975,-73.884655
IRT,Jerome,Mt Eden Av,40.844434,-73.914685
IRT,Jerome,Mt Eden Av,40.844434,-73.914685
IRT,Jerome,Woodlawn,40.886037,-73.878751
IRT,Jerome,Woodlawn,40.886037,-73.878751
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Jerome,Yankee Stadium-161st St,40.827994,-73.925831
IRT,Lenox,110th St-Central Park North,40.799075,-73.951822
IRT,Lenox,110th St-Central Park North,40.799075,-73.951822
IRT,Lenox,116th St,40.802098,-73.949625
IRT,Lenox,116th St,40.802098,-73.949625
IRT,Lenox,116th St,40.802098,-73.949625
IRT,Lenox,116th St,40.802098,-73.949625
IRT,Lenox,125th St,40.807754,-73.945495
IRT,Lenox,125th St,40.807754,-73.945495
IRT,Lenox,125th St,40.807754,-73.945495
IRT,Lenox,125th St,40.807754,-73.945495
IRT,Lenox,135th St,40.814229,-73.94077
IRT,Lenox,135th St,40.814229,-73.94077
IRT,Lenox,135th St,40.814229,-73.94077
IRT,Lenox,135th St,40.814229,-73.94077
IRT,Lenox,145th St,40.820421,-73.936245
IRT,Lenox,145th St,40.820421,-73.936245
IRT,Lenox,145th St,40.820421,-73.936245
IRT,Lenox,145th St,40.820421,-73.936245
IRT,Lenox,Harlem-148th St,40.82388,-73.93647
IRT,Lexington,103rd St,40.7906,-73.947478
IRT,Lexington,103rd St,40.7906,-73.947478
IRT,Lexington,110th St,40.79502,-73.94425
IRT,Lexington,110th St,40.79502,-73.94425
IRT,Lexington,110th St,40.79502,-73.94425
IRT,Lexington,110th St,40.79502,-73.94425
IRT,Lexington,116th St,40.798629,-73.941617
IRT,Lexington,116th St,40.798629,-73.941617
IRT,Lexington,116th St,40.798629,-73.941617
IRT,Lexington,116th St,40.798629,-73.941617
IRT,Lexington,125th St,40.804138,-73.937594
IRT,Lexington,125th St,40.804138,-73.937594
IRT,Lexington,125th St,40.804138,-73.937594
IRT,Lexington,125th St,40.804138,-73.937594
IRT,Lexington,125th St,40.804138,-73.937594
IRT,Lexington,14th St-Union Square,40.734673,-73.989951
IRT,Lexington,14th St-Union Square,40.734673,-73.989951
IRT,Lexington,14th St-Union Square,40.734673,-73.989951
IRT,Lexington,14th St-Union Square,40.734673,-73.989951
IRT,Lexington,14th St-Union Square,40.734673,-73.989951
IRT,Lexington,14th St-Union Square,40.734673,-73.989951
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,23rd St,40.739864,-73.986599
IRT,Lexington,28th St,40.74307,-73.984264
IRT,Lexington,28th St,40.74307,-73.984264
IRT,Lexington,28th St,40.74307,-73.984264
IRT,Lexington,28th St,40.74307,-73.984264
IRT,Lexington,28th St,40.74307,-73.984264
IRT,Lexington,28th St,40.74307,-73.984264
IRT,Lexington,28th St,40.74307,-73.984264
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,33rd St,40.746081,-73.982076
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,51st St,40.757107,-73.97192
IRT,Lexington,59th St,40.762526,-73.967967
IRT,Lexington,59th St,40.762526,-73.967967
IRT,Lexington,59th St,40.762526,-73.967967
IRT,Lexington,59th St,40.762526,-73.967967
IRT,Lexington,59th St,40.762526,-73.967967
IRT,Lexington,59th St,40.762526,-73.967967
IRT,Lexington,59th St,40.762526,-73.967967
IRT,Lexington,68th St-Hunter College,40.768141,-73.96387
IRT,Lexington,68th St-Hunter College,40.768141,-73.96387
IRT,Lexington,68th St-Hunter College,40.768141,-73.96387
IRT,Lexington,68th St-Hunter College,40.768141,-73.96387
IRT,Lexington,68th St-Hunter College,40.768141,-73.96387
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,77th St,40.77362,-73.959874
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,86th St,40.779492,-73.955589
IRT,Lexington,96th St,40.785672,-73.95107
IRT,Lexington,96th St,40.785672,-73.95107
IRT,Lexington,96th St,40.785672,-73.95107
IRT,Lexington,96th St,40.785672,-73.95107
IRT,Lexington,Astor Place,40.730054,-73.99107
IRT,Lexington,Astor Place,40.730054,-73.99107
IRT,Lexington,Bleecker St,40.725915,-73.994659
IRT,Lexington,Bleecker St,40.725915,-73.994659
IRT,Lexington,Bleecker St,40.725915,-73.994659
IRT,Lexington,Bleecker St,40.725915,-73.994659
IRT,Lexington,Bleecker St,40.725915,-73.994659
IRT,Lexington,Bleecker St,40.725915,-73.994659
IRT,Lexington,Bleecker St,40.725915,-73.994659
IRT,Lexington,Borough Hall,40.692404,-73.990151
IRT,Lexington,Borough Hall,40.692404,-73.990151
IRT,Lexington,Borough Hall,40.692404,-73.990151
IRT,Lexington,Borough Hall,40.692404,-73.990151
IRT,Lexington,Borough Hall,40.692404,-73.990151
IRT,Lexington,Bowling Green,40.704817,-74.014065
IRT,Lexington,Bowling Green,40.704817,-74.014065
IRT,Lexington,Bowling Green,40.704817,-74.014065
IRT,Lexington,Bowling Green,40.704817,-74.014065
IRT,Lexington,Bowling Green,40.704817,-74.014065
IRT,Lexington,Brooklyn Bridge-City Hall,40.712868,-74.004806
IRT,Lexington,Brooklyn Bridge-City Hall,40.712723,-74.004971
IRT,Lexington,Brooklyn Bridge-City Hall,40.712333,-74.004387
IRT,Lexington,Brooklyn Bridge-City Hall,40.711857,-74.005114
IRT,Lexington,Brooklyn Bridge-City Hall,40.711824,-74.005057
IRT,Lexington,Brooklyn Bridge-City Hall,40.713813,-74.003907
IRT,Lexington,Brooklyn Bridge-City Hall,40.713889,-74.003654
IRT,Lexington,Brooklyn Bridge-City Hall,40.713065,-74.004131
IRT,Lexington,Brooklyn Bridge-City Hall,40.713065,-74.004131
IRT,Lexington,Canal St,40.718803,-74.000193
IRT,Lexington,Canal St,40.718803,-74.000193
IRT,Lexington,Canal St,40.718803,-74.000193
IRT,Lexington,Canal St,40.718803,-74.000193
IRT,Lexington,Canal St,40.718803,-74.000193
IRT,Lexington,Canal St,40.718803,-74.000193
IRT,Lexington,Canal St,40.718803,-74.000193
IRT,Lexington,Fulton St,40.710368,-74.009509
IRT,Lexington,Fulton St,40.710368,-74.009509
IRT,Lexington,Fulton St,40.710368,-74.009509
IRT,Lexington,Fulton St,40.710368,-74.009509
IRT,Lexington,Fulton St,40.710368,-74.009509
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Grand Central-42nd St,40.751776,-73.976848
IRT,Lexington,Spring St,40.722301,-73.997141
IRT,Lexington,Spring St,40.722301,-73.997141
IRT,Lexington,Spring St,40.722301,-73.997141
IRT,Lexington,Spring St,40.722301,-73.997141
IRT,Lexington,Wall St,40.707557,-74.011862
IRT,Lexington,Wall St,40.707557,-74.011862
IRT,Lexington,Wall St,40.707557,-74.011862
IRT,Lexington,Wall St,40.707557,-74.011862
IRT,Lexington,Wall St,40.707557,-74.011862
IRT,Lexington,Wall St,40.707557,-74.011862
IRT,Lexington,Wall St,40.707557,-74.011862
IRT,Lexington,Wall St,40.707557,-74.011862
IND,Liberty,104th St-Oxford Av,40.681711,-73.837683
IND,Liberty,104th St-Oxford Av,40.681711,-73.837683
IND,Liberty,111th St-Greenwood Av,40.684331,-73.832163
IND,Liberty,111th St-Greenwood Av,40.684331,-73.832163
IND,Liberty,111th St-Greenwood Av,40.684331,-73.832163
IND,Liberty,111th St-Greenwood Av,40.684331,-73.832163
IND,Liberty,80th St-Hudson St,40.679371,-73.858992
IND,Liberty,80th St-Hudson St,40.679371,-73.858992
IND,Liberty,80th St-Hudson St,40.679371,-73.858992
IND,Liberty,80th St-Hudson St,40.679371,-73.858992
IND,Liberty,88th St-Boyd Av,40.679843,-73.85147
IND,Liberty,88th St-Boyd Av,40.679843,-73.85147
IND,Liberty,Grant Av,40.677044,-73.86505
IND,Liberty,Lefferts Blvd,40.685951,-73.825798
IND,Liberty,Lefferts Blvd,40.685951,-73.825798
IND,Liberty,Lefferts Blvd,40.685951,-73.825798
IND,Liberty,Lefferts Blvd,40.685951,-73.825798
IND,Liberty,Rockaway Blvd,40.680429,-73.843853
IND,Liberty,Rockaway Blvd,40.680429,-73.843853
IND,Liberty,Rockaway Blvd,40.680429,-73.843853
IND,Liberty,Rockaway Blvd,40.680429,-73.843853
BMT,Myrtle,Central Av,40.697857,-73.927397
BMT,Myrtle,Central Av,40.697857,-73.927397
BMT,Myrtle,Forest Av,40.704423,-73.903077
BMT,Myrtle,Forest Av,40.704423,-73.903077
BMT,Myrtle,Fresh Pond Rd,40.706186,-73.895877
BMT,Myrtle,Fresh Pond Rd,40.706186,-73.895877
BMT,Myrtle,Knickerbocker Av,40.698664,-73.919711
BMT,Myrtle,Knickerbocker Av,40.698664,-73.919711
BMT,Myrtle,Metropolitan Av,40.711396,-73.889601
BMT,Myrtle,Seneca Av,40.702762,-73.90774
BMT,Myrtle,Seneca Av,40.702762,-73.90774
BMT,Nassau,Bowery,40.72028,-73.993915
BMT,Nassau,Bowery,40.72028,-73.993915
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Broad St,40.706476,-74.011056
BMT,Nassau,Canal St,40.718092,-73.999892
BMT,Nassau,Chambers St,40.713243,-74.003401
BMT,Nassau,Chambers St,40.71419,-74.003199
BMT,Nassau,Essex St,40.718315,-73.987437
BMT,Nassau,Essex St,40.718315,-73.987437
BMT,Nassau,Fulton St,40.710374,-74.007582
BMT,Nassau,Fulton St,40.710374,-74.007582
BMT,Nassau,Fulton St,40.710374,-74.007582
BMT,Nassau,Fulton St,40.710374,-74.007582
BMT,Nassau,Fulton St,40.710374,-74.007582
BMT,Nassau,Fulton St,40.710374,-74.007582
IRT,New Lots,Junius St,40.663515,-73.902447
IRT,New Lots,Junius St,40.663515,-73.902447
IRT,New Lots,New Lots Av,40.666235,-73.884079
IRT,New Lots,New Lots Av,40.666235,-73.884079
IRT,New Lots,Pennsylvania Av,40.664635,-73.894895
IRT,New Lots,Pennsylvania Av,40.664635,-73.894895
IRT,New Lots,Rockaway Av,40.662549,-73.908946
IRT,New Lots,Rockaway Av,40.662549,-73.908946
IRT,New Lots,Saratoga Av,40.661453,-73.916327
IRT,New Lots,Saratoga Av,40.661453,-73.916327
IRT,New Lots,Saratoga Av,40.661453,-73.916327
IRT,New Lots,Sutter Av,40.664717,-73.92261
IRT,New Lots,Sutter Av,40.664717,-73.92261
IRT,New Lots,Sutter Av,40.664717,-73.92261
IRT,New Lots,Van Siclen Av,40.665449,-73.889395
IRT,New Lots,Van Siclen Av,40.665449,-73.889395
IRT,Nostrand,Beverly Rd,40.645098,-73.948959
IRT,Nostrand,Beverly Rd,40.645098,-73.948959
IRT,Nostrand,Church Av,40.650843,-73.949575
IRT,Nostrand,Church Av,40.650843,-73.949575
IRT,Nostrand,Church Av,40.650843,-73.949575
IRT,Nostrand,Church Av,40.650843,-73.949575
IRT,Nostrand,Church Av,40.650843,-73.949575
IRT,Nostrand,Church Av,40.650843,-73.949575
IRT,Nostrand,Church Av,40.650843,-73.949575
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Flatbush Av-Brooklyn College,40.632836,-73.947642
IRT,Nostrand,Newkirk Av,40.639967,-73.948411
IRT,Nostrand,Newkirk Av,40.639967,-73.948411
IRT,Nostrand,Newkirk Av,40.639967,-73.948411
IRT,Nostrand,President St,40.667883,-73.950683
IRT,Nostrand,President St,40.667883,-73.950683
IRT,Nostrand,Sterling St,40.662742,-73.95085
IRT,Nostrand,Sterling St,40.662742,-73.95085
IRT,Nostrand,Winthrop St,40.656652,-73.9502
IRT,Nostrand,Winthrop St,40.656652,-73.9502
IRT,Pelham,138th St-3rd Ave,40.810476,-73.926138
IRT,Pelham,138th St-3rd Ave,40.810476,-73.926138
IRT,Pelham,138th St-3rd Ave,40.810476,-73.926138
IRT,Pelham,138th St-3rd Ave,40.810476,-73.926138
IRT,Pelham,138th St-3rd Ave,40.810476,-73.926138
IRT,Pelham,138th St-3rd Ave,40.810476,-73.926138
IRT,Pelham,138th St-3rd Ave,40.810476,-73.926138
IRT,Pelham,Brook Av,40.807566,-73.91924
IRT,Pelham,Brook Av,40.807566,-73.91924
IRT,Pelham,Brook Av,40.807566,-73.91924
IRT,Pelham,Brook Av,40.807566,-73.91924
IRT,Pelham,Buhre Av,40.84681,-73.832569
IRT,Pelham,Buhre Av,40.84681,-73.832569
IRT,Pelham,Buhre Av,40.84681,-73.832569
IRT,Pelham,Castle Hill Av,40.834255,-73.851222
IRT,Pelham,Castle Hill Av,40.834255,-73.851222
IRT,Pelham,Cypress Av,40.805368,-73.914042
IRT,Pelham,Cypress Av,40.805368,-73.914042
IRT,Pelham,Cypress Av,40.805368,-73.914042
IRT,Pelham,Cypress Av,40.805368,-73.914042
IRT,Pelham,East 143rd St-St Mary's St,40.808719,-73.907657
IRT,Pelham,East 143rd St-St Mary's St,40.808719,-73.907657
IRT,Pelham,East 143rd St-St Mary's St,40.808719,-73.907657
IRT,Pelham,East 143rd St-St Mary's St,40.808719,-73.907657
IRT,Pelham,East 149th St,40.812118,-73.904098
IRT,Pelham,East 149th St,40.812118,-73.904098
IRT,Pelham,East 149th St,40.812118,-73.904098
IRT,Pelham,East 149th St,40.812118,-73.904098
IRT,Pelham,Elder Av,40.828584,-73.879159
IRT,Pelham,Elder Av,40.828584,-73.879159
IRT,Pelham,Hunts Point Av,40.820948,-73.890549
IRT,Pelham,Hunts Point Av,40.820948,-73.890549
IRT,Pelham,Hunts Point Av,40.820948,-73.890549
IRT,Pelham,Longwood Av,40.816104,-73.896435
IRT,Pelham,Longwood Av,40.816104,-73.896435
IRT,Pelham,Longwood Av,40.816104,-73.896435
IRT,Pelham,Longwood Av,40.816104,-73.896435
IRT,Pelham,Middletown Rd,40.843863,-73.836322
IRT,Pelham,Middletown Rd,40.843863,-73.836322
IRT,Pelham,Morrison Av-Soundview Av,40.829521,-73.874516
IRT,Pelham,Morrison Av-Soundview Av,40.829521,-73.874516
IRT,Pelham,Morrison Av-Soundview Av,40.829521,-73.874516
IRT,Pelham,Parkchester-East 177th St,40.833226,-73.860816
IRT,Pelham,Pelham Bay Park,40.852462,-73.828121
IRT,Pelham,Pelham Bay Park,40.852462,-73.828121
IRT,Pelham,Pelham Bay Park,40.852462,-73.828121
IRT,Pelham,Pelham Bay Park,40.852462,-73.828121
IRT,Pelham,Pelham Bay Park,40.852462,-73.828121
IRT,Pelham,St Lawrence Av,40.831509,-73.867618
IRT,Pelham,St Lawrence Av,40.831509,-73.867618
IRT,Pelham,Westchester Square-East Tremont Av,40.839892,-73.842952
IRT,Pelham,Whitlock Av,40.826525,-73.886283
IRT,Pelham,Whitlock Av,40.826525,-73.886283
IRT,Pelham,Zerega Av,40.836488,-73.847036
IRT,Pelham,Zerega Av,40.836488,-73.847036
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,169th St,40.71047,-73.793604
IND,Queens Boulevard,23rd St-Ely Av,40.747846,-73.946
IND,Queens Boulevard,23rd St-Ely Av,40.747846,-73.946
IND,Queens Boulevard,23rd St-Ely Av,40.747846,-73.946
IND,Queens Boulevard,23rd St-Ely Av,40.747846,-73.946
IND,Queens Boulevard,36th St,40.752039,-73.928781
IND,Queens Boulevard,36th St,40.752039,-73.928781
IND,Queens Boulevard,36th St,40.752039,-73.928781
IND,Queens Boulevard,36th St,40.752039,-73.928781
IND,Queens Boulevard,36th St,40.752039,-73.928781
IND,Queens Boulevard,46th St,40.756312,-73.913333
IND,Queens Boulevard,46th St,40.756312,-73.913333
IND,Queens Boulevard,46th St,40.756312,-73.913333
IND,Queens Boulevard,46th St,40.756312,-73.913333
IND,Queens Boulevard,5th Av-53rd St,40.760167,-73.975224
IND,Queens Boulevard,5th Av-53rd St,40.760167,-73.975224
IND,Queens Boulevard,5th Av-53rd St,40.760167,-73.975224
IND,Queens Boulevard,5th Av-53rd St,40.760167,-73.975224
IND,Queens Boulevard,5th Av-53rd St,40.760167,-73.975224
IND,Queens Boulevard,63rd Drive-Rego Park,40.729846,-73.861604
IND,Queens Boulevard,63rd Drive-Rego Park,40.729846,-73.861604
IND,Queens Boulevard,63rd Drive-Rego Park,40.729846,-73.861604
IND,Queens Boulevard,63rd Drive-Rego Park,40.729846,-73.861604
IND,Queens Boulevard,63rd Drive-Rego Park,40.729846,-73.861604
IND,Queens Boulevard,63rd Drive-Rego Park,40.729846,-73.861604
IND,Queens Boulevard,63rd Drive-Rego Park,40.729846,-73.861604
IND,Queens Boulevard,65th St,40.749669,-73.898453
IND,Queens Boulevard,65th St,40.749669,-73.898453
IND,Queens Boulevard,67th Av,40.726523,-73.852719
IND,Queens Boulevard,67th Av,40.726523,-73.852719
IND,Queens Boulevard,67th Av,40.726523,-73.852719
IND,Queens Boulevard,67th Av,40.726523,-73.852719
IND,Queens Boulevard,75th Av,40.718331,-73.837324
IND,Queens Boulevard,75th Av,40.718331,-73.837324
IND,Queens Boulevard,75th Av,40.718331,-73.837324
IND,Queens Boulevard,7th Av,40.762862,-73.981637
IND,Queens Boulevard,7th Av,40.762862,-73.981637
IND,Queens Boulevard,7th Av,40.762862,-73.981637
IND,Queens Boulevard,7th Av,40.762862,-73.981637
IND,Queens Boulevard,Briarwood-Van Wyck Blvd,40.709179,-73.820574
IND,Queens Boulevard,Briarwood-Van Wyck Blvd,40.709179,-73.820574
IND,Queens Boulevard,Briarwood-Van Wyck Blvd,40.709179,-73.820574
IND,Queens Boulevard,Elmhurst Av,40.742454,-73.882017
IND,Queens Boulevard,Elmhurst Av,40.742454,-73.882017
IND,Queens Boulevard,Elmhurst Av,40.742454,-73.882017
IND,Queens Boulevard,Elmhurst Av,40.742454,-73.882017
IND,Queens Boulevard,Elmhurst Av,40.742454,-73.882017
IND,Queens Boulevard,Forest Hills-71st Av,40.721691,-73.844521
IND,Queens Boulevard,Forest Hills-71st Av,40.721691,-73.844521
IND,Queens Boulevard,Forest Hills-71st Av,40.721691,-73.844521
IND,Queens Boulevard,Forest Hills-71st Av,40.721691,-73.844521
IND,Queens Boulevard,Forest Hills-71st Av,40.721691,-73.844521
IND,Queens Boulevard,Grand Av-Newtown,40.737015,-73.877223
IND,Queens Boulevard,Grand Av-Newtown,40.737015,-73.877223
IND,Queens Boulevard,Grand Av-Newtown,40.737015,-73.877223
IND,Queens Boulevard,Grand Av-Newtown,40.737015,-73.877223
IND,Queens Boulevard,Grand Av-Newtown,40.737015,-73.877223
IND,Queens Boulevard,Jackson Heights-Roosevelt Ave,40.746644,-73.891338
IND,Queens Boulevard,Jackson Heights-Roosevelt Ave,40.746644,-73.891338
IND,Queens Boulevard,Jackson Heights-Roosevelt Ave,40.746644,-73.891338
IND,Queens Boulevard,Jackson Heights-Roosevelt Ave,40.746644,-73.891338
IND,Queens Boulevard,Jackson Heights-Roosevelt Ave,40.746644,-73.891338
IND,Queens Boulevard,Jackson Heights-Roosevelt Ave,40.746644,-73.891338
IND,Queens Boulevard,Jackson Heights-Roosevelt Ave,40.746644,-73.891338
IND,Queens Boulevard,Jamaica-179th St,40.712646,-73.783817
IND,Queens Boulevard,Jamaica-179th St,40.712646,-73.783817
IND,Queens Boulevard,Jamaica-179th St,40.712646,-73.783817
